step,lyap_E,mse,T_max,T_mean,overheat_frac,mean_ctrl,cooling_power,heat_removed,TV
1233,0.00041797801160005816,0.0008359560232001163,54.09400406141301,32.85571271139953,0.0771,0.005130120499034806,1.1912416124572398,1.1912416124572398,0.0017138326198426089
1234,0.0004178272431248681,0.0008356544862497362,54.09393965353575,32.85946620000997,0.0771,0.005144658128259809,1.1946238627376218,1.1946238627376218,0.0017177248149715246
1235,0.00041767301990722905,0.0008353460398144581,54.09385385621197,32.86321698127872,0.0771,0.005159200881446253,1.1980068252005625,1.1980068252005625,0.001721615207870201
1236,0.00041751536267967923,0.0008350307253593585,54.093746758612305,32.86696505489258,0.0772,0.005173748605638097,1.2013904645932634,1.2013904645932636,0.0017255037695754847
1237,0.000417354268811731,0.000834708537623462,54.09361844983876,32.87071042055799,0.0773,0.005188301165791623,1.2047747489669998,1.204774748967,0.0017293904712536049
1238,0.00041718972311420333,0.0008343794462284067,54.09346901892353,32.87445307799495,0.0773,0.005202858482023811,1.2081596565386705,1.2081596565386705,0.0017332752841991068
1239,0.0004170217368915715,0.000834043473783143,54.0932985548278,32.878193026938554,0.0774,0.005217420460425632,1.2115451629652723,1.2115451629652725,0.001737158179834795
1240,0.0004168503585846349,0.0008337007171692698,54.09310714644056,32.88193026714424,0.0775,0.005231986959070825,1.214931235081833,1.214931235081833,0.0017410391297120816
1241,0.0004166755840239108,0.0008333511680478216,54.092894882577426,32.88566479837961,0.0776,0.00524655791076054,1.2183178534892072,1.2183178534892072,0.0017449181055105873
1242,0.0004164974032085411,0.0008329948064170822,54.09266185197942,32.88939662042747,0.0777,0.005261133220070135,1.221704993619814,1.2217049936198143,0.0017487950792220675
1243,0.00041631585480089034,0.0008326317096017807,54.09240814331186,32.89312573307761,0.0779,0.005275712865827175,1.2250926445926071,1.2250926445926074,0.0017526700224137172
1244,0.0004161308763637164,0.0008322617527274328,54.092133845163104,32.89685213613072,0.0781,0.005290296791733355,1.2284807890920084,1.2284807890920084,0.0017565429071599
1245,0.00041594249564730237,0.0008318849912946047,54.09183904604346,32.90057582939294,0.0782,0.005304884990404085,1.2318694188341424,1.2318694188341424,0.0017604137060054053
1246,0.0004157508293536715,0.000831501658707343,54.091523834383985,32.90429681268246,0.0783,0.0053194773944002,1.2352585145175505,1.2352585145175508,0.0017642823910902815
1247,0.0004155559007760823,0.0008311118015521646,54.091188298535165,32.908015085828644,0.0783,0.005334073944128249,1.2386480583415955,1.2386480583415955,0.0017681492576012313
1248,0.0004153577289716073,0.0008307154579432146,54.09083252676558,32.9117306486793,0.0783,0.005348674513806602,1.2420380203385815,1.2420380203385815,0.0017720139756750247
1249,0.0004151563212836816,0.0008303126425673632,54.09045660726075,32.91544350110333,0.0784,0.005363278954049337,1.2454283661996046,1.2454283661996046,0.0017758764980730125
1250,0.00041495168671969217,0.0008299033734393843,54.09006062812205,32.91915364298276,0.0785,0.0053778871873392765,1.2488190748535615,1.2488190748535615,0.0017797367976057476
1251,0.00041474384231532613,0.0008294876846306523,54.08964467736566,32.922861074212975,0.0787,0.005392499133562913,1.252210124779097,1.2522101247790973,0.001783594847210696
1252,0.00041453277478534716,0.0008290655495706943,54.089208842921444,32.92656579470526,0.0787,0.005407114690130168,1.2556014903443105,1.2556014903443107,0.001787450619952365
1253,0.00041431841289912033,0.0008286368257982407,54.08875321263186,32.93026780438152,0.0788,0.005421733801809095,1.258993154655009,1.2589931546550093,0.0017913040890775477
1254,0.0004141008872248701,0.0008282017744497402,54.088277874250856,32.93396710317673,0.0789,0.0054363563908970325,1.2623850967049226,1.2623850967049226,0.0017951552293706391
1255,0.0004138801666286664,0.0008277603332573328,54.08778291544282,32.937663691042275,0.0789,0.005450982349551963,1.2657772899647963,1.2657772899647963,0.001799004015834576
1256,0.00041365627584252486,0.0008273125516850497,54.08726842378146,32.94135756794725,0.079,0.005465611557969761,1.2691697057214704,1.2691697057214704,0.0018028504192528858
1257,0.0004134292515867367,0.0008268585031734734,54.08673448674873,32.945048733880675,0.079,0.005480243876448829,1.2725623116124944,1.2725623116124947,0.001806694413328719
1258,0.0004131990592903678,0.0008263981185807356,54.08618119173377,32.94873718884574,0.079,0.005494879216869289,1.2759550847822068,1.2759550847822068,0.0018105359718912396
1259,0.00041296576117208695,0.0008259315223441739,54.08560862603182,32.95242293286621,0.079,0.005509517433236674,1.2793479917424573,1.2793479917424573,0.0018143750688954774
1260,0.0004127293640509313,0.0008254587281018626,54.08501687684316,32.9561059659864,0.079,0.005524158380098634,1.282740999115927,1.282740999115927,0.0018182116784221732
1261,0.00041248987494226874,0.0008249797498845375,54.08440603127207,32.95978628827105,0.0792,0.005538801912545003,1.286134073636447,1.2861340736364473,0.0018220457746776296
1262,0.0004122472715251056,0.0008244945430502112,54.08377617632575,32.963463899795336,0.0793,0.005553447976112202,1.2895271986955756,1.2895271986955756,0.0018258773319935542
1263,0.00041200159249777963,0.0008240031849955593,54.083127398913305,32.967138800643966,0.0794,0.005568096524731965,1.2929203592642842,1.2929203592642842,0.0018297063248269108
1264,0.0004117528730733905,0.000823505746146781,54.082459785844705,32.97081099091715,0.0794,0.00558274745771663,1.2963135302925588,1.2963135302925588,0.0018335327277597593
1265,0.00041150112963695947,0.0008230022592739189,54.08177342382973,32.97448047072987,0.0797,0.005597400681199553,1.2997066880100823,1.2997066880100825,0.001837356515499107
1266,0.0004112463332191389,0.0008224926664382778,54.08106839947699,32.9781472402131,0.0798,0.005612056089693544,1.3030998065289978,1.3030998065289978,0.001841177662876757
1267,0.00041098834828829603,0.0008219766965765921,54.08034479929286,32.9818112994988,0.0799,0.005626713713819928,1.306492885035154,1.306492885035154,0.0018449961448728717
1268,0.00041072737099694096,0.0008214547419938819,54.079602709680515,32.985472648733285,0.0799,0.005641373463001116,1.309885900445073,1.309885900445073,0.0018488119368763557
1269,0.0004104634393453471,0.0008209268786906942,54.07884221693891,32.989131288074866,0.0801,0.005656035267599091,1.3132788335517274,1.3132788335517274,0.0018526250143954606
1270,0.00041019656971638565,0.0008203931394327713,54.07806340726178,32.992787217698435,0.0801,0.005670699016465785,1.316671657536911,1.316671657536911,0.001856435353057608
1271,0.00040992678291688965,0.0008198535658337793,54.07726636673669,32.996440437786646,0.0803,0.005685364678469979,1.3200643603339626,1.3200643603339626,0.0018602429286094001
1272,0.0004096539776114996,0.0008193079552229992,54.076451181344,33.00009094853455,0.0804,0.005700032179597384,1.3234569220212293,1.3234569220212293,0.001864047831464784
1273,0.00040937825041340085,0.0008187565008268017,54.075617936955936,33.00373875014574,0.0806,0.005714701481283607,1.3268493292250083,1.3268493292250083,0.0018678500454107174
1274,0.0004090995926173177,0.0008181991852346354,54.07476671933562,33.00738384283483,0.0806,0.00572937252212199,1.3302415644019736,1.3302415644019738,0.0018716495454392146
1275,0.000408817980749898,0.000817635961499796,54.07389761413611,33.01102622682812,0.0808,0.005744045234256223,1.3336336088487335,1.3336336088487335,0.0018754463066688295
1276,0.0004085334887476174,0.0008170669774952348,54.07301070689943,33.01466590236481,0.0809,0.00575871953935929,1.3370254419548284,1.3370254419548284,0.001879240304344646
1277,0.00040824607480773343,0.0008164921496154669,54.07210608305567,33.018302869695205,0.0809,0.005773395374699024,1.3404170460034515,1.3404170460034515,0.001883031513828395
1278,0.0004079558069617882,0.0008159116139235764,54.07118382792203,33.02193712908413,0.081,0.005788072646350405,1.3438083975487192,1.3438083975487194,0.0018868199107774058
1279,0.00040766272510257313,0.0008153254502051463,54.070244026701864,33.025568680814445,0.081,0.005802751229384119,1.3471994674717749,1.3471994674717749,0.0018906054711954512
1280,0.0004073667875675847,0.0008147335751351694,54.06928676448383,33.029197525183626,0.0812,0.005817431028493484,1.3505902321231094,1.3505902321231094,0.0018943881712219254
1281,0.0004070680750482686,0.0008141361500965372,54.0683121262409,33.03282366250558,0.0813,0.005832111933055792,1.3539806650519728,1.3539806650519728,0.0018981680022294011
1282,0.0004067665118194243,0.0008135330236388485,54.06732019682951,33.036447093099994,0.0813,0.005846793927547914,1.3573707573349514,1.3573707573349516,0.001901945059052109
1283,0.0004064621728980474,0.0008129243457960948,54.06631106098866,33.04006781730106,0.0814,0.005861476918394446,1.3607604857190356,1.3607604857190356,0.0019057193170556863
1284,0.0004061550874517012,0.0008123101749034024,54.0652848033367,33.04368583546042,0.0814,0.005876160782470489,1.3641498218686774,1.3641498218686774,0.0019094907502976344
1285,0.00040584525255701605,0.0008116905051140321,54.06424150836977,33.04730114794553,0.0817,0.005890845413710836,1.3675387403053971,1.3675387403053973,0.0019132593342814468
1286,0.00040553264222287184,0.0008110652844457437,54.063181260461306,33.05091375512695,0.0817,0.00590553082080933,1.3709272366599061,1.3709272366599061,0.0019170251253229189
1287,0.0004052173173438011,0.0008104346346876022,54.06210414386161,33.05452365738814,0.0817,0.005920216923546938,1.374315290241382,1.374315290241382,0.0019207881508150684
1288,0.0004048993422323486,0.0008097986844646972,54.06101024269726,33.05813085513141,0.0818,0.005934903588106915,1.377702870509757,1.377702870509757,0.0019245483856996095
1289,0.000404578703959063,0.000809157407918126,54.059899640970464,33.061735348775095,0.0819,0.005949590705480304,1.3810899515160475,1.3810899515160477,0.0019283058050035226
1290,0.0004042553936575215,0.000808510787315043,54.05877242255843,33.06533713875144,0.0819,0.005964278186449596,1.3844765109752328,1.3844765109752328,0.0019320603841754113
1291,0.0004039293844592328,0.0008078587689184656,54.05762867121261,33.0689362255058,0.0821,0.005978965948175337,1.3878625277986703,1.3878625277986703,0.0019358120991668582
1292,0.0004036007696286467,0.0008072015392572935,54.05646847055805,33.07253260949385,0.0821,0.005993653933731008,1.3912479856877076,1.3912479856877076,0.0019395611582316884
1293,0.0004032695765234842,0.0008065391530469684,54.05529190409259,33.07612629118333,0.0821,0.006008342069351403,1.3946328652812778,1.3946328652812778,0.0019433073724773192
1294,0.0004029358200684805,0.000805871640136961,54.054099055186164,33.079717271060936,0.0823,0.006023030219389955,1.398017135856477,1.398017135856477,0.0019470506463522357
1295,0.00040259946977746884,0.0008051989395549377,54.05289000708004,33.083305549627994,0.0823,0.006037718287240692,1.4014007738906566,1.4014007738906566,0.0019507909565369005
1296,0.00040226044804901964,0.0008045208960980393,54.05166484288608,33.086891127395646,0.0824,0.006052406219419697,1.4047837638226564,1.4047837638226564,0.0019545282798293724
1297,0.000401918886188545,0.00080383777237709,54.05042364558603,33.09047400489143,0.0824,0.0060670939027799315,1.4081660791350339,1.408166079135034,0.0019582625931456182
1298,0.00040157478108551585,0.0008031495621710317,54.049166498030694,33.09405418265656,0.0825,0.006081781249070586,1.4115476979145545,1.4115476979145547,0.0019619938735231253
1299,0.0004012281245119551,0.0008024562490239102,54.047893482939266,33.09763166124739,0.0826,0.00609646815610897,1.4149285957057094,1.4149285957057096,0.001965722098116896
1300,0.0004008789308543405,0.000801757861708681,54.046604682898554,33.10120644122987,0.0827,0.006111154572523761,1.4183087574273707,1.4183087574273707,0.0019694472442840882
1301,0.00040052725772127696,0.0008010545154425539,54.04530018036226,33.10477852318492,0.0828,0.006125840397164325,1.4216881588681416,1.4216881588681416,0.0019731692899733117
1302,0.00040017308629984675,0.0008003461725996935,54.04398005765024,33.10834790770616,0.0829,0.006140525550123669,1.4250667797498158,1.4250667797498158,0.001976888213354251
1303,0.0003998164506995503,0.0007996329013991006,54.04264439694777,33.111914595396215,0.0829,0.006155209984521119,1.428444605896552,1.428444605896552,0.0019806039926490524
1304,0.00039945738770884185,0.0007989147754176837,54.04129328030484,33.11547858687149,0.0829,0.006169893610084982,1.4318216151810301,1.4318216151810303,0.001984316606187715
1305,0.00039909592225933664,0.0007981918445186733,54.03992678963542,33.11903988276672,0.0831,0.006184576294938872,1.4351977778418121,1.4351977778418121,0.001988026721280709
1306,0.0003987319927458404,0.0007974639854916808,54.03854500671676,33.12259848372976,0.0832,0.0061992579550226605,1.438573072933949,1.438573072933949,0.001991733956460784
1307,0.0003983656071210821,0.0007967312142421642,54.037148013188656,33.12615439041633,0.0834,0.006213938552675218,1.4419474880794754,1.4419474880794756,0.0019954380962909813
1308,0.00039799680011820885,0.0007959936002364177,54.03573589055278,33.12970760348558,0.0835,0.006228618091216385,1.4453210184756977,1.4453210184756977,0.001999139106323382
1309,0.0003976256349715827,0.0007952512699431654,54.03430872017197,33.133258123606986,0.0835,0.00624329651085958,1.4486936477483974,1.4486936477483976,0.0020028369638808987
1310,0.00039725215962041255,0.0007945043192408251,54.03286658326953,33.13680595146412,0.0837,0.00625797371727751,1.4520653531972194,1.4520653531972194,0.002006531646684147
1311,0.0003968762668375861,0.0007937525336751722,54.03140956092856,33.14035108774858,0.0837,0.0062726496712963,1.4554361222965353,1.4554361222965355,0.0020102231329083616
1312,0.0003964980641588874,0.0007929961283177748,54.02993773409125,33.14389353316672,0.0837,0.0062873242727536985,1.45880593132818,1.4588059313281803,0.002013911400843218
1313,0.00039611759456962425,0.0007922351891392485,54.02845118355823,33.147433288442855,0.0838,0.006301997391948036,1.4621747511576957,1.462174751157696,0.0020175964288946103
1314,0.0003957348540320164,0.0007914697080640328,54.0269499899879,33.1509703543181,0.0839,0.006316668909838531,1.4655425546301324,1.4655425546301324,0.0020212781955855188
1315,0.00039534979489593865,0.0007906995897918773,54.02543423389573,33.154504731542005,0.0841,0.006331338783142846,1.4689093285538715,1.4689093285538715,0.0020249566795558366
1316,0.00039496250256969783,0.0007899250051393957,54.02390399565366,33.15803642087395,0.0841,0.006346006955490546,1.4722750573596126,1.4722750573596126,0.002028631859562203
1317,0.0003945730075863925,0.000789146015172785,54.02235935548941,33.16156542308005,0.0841,0.0063606733983712594,1.475639730642439,1.475639730642439,0.0020323037144778407
1318,0.000394181329034292,0.000788362658068584,54.02080039348582,33.16509173894418,0.0841,0.006375337983712297,1.4790033197114807,1.4790033197114807,0.0020359722232923907
1319,0.0003937874761375696,0.0007875749522751391,54.019227189580256,33.16861536926782,0.0841,0.00639000058398005,1.4823657959932817,1.4823657959932817,0.002039637365111759
1320,0.00039339145824471685,0.0007867829164894337,54.01763982356394,33.17213631487006,0.0841,0.00640466107218049,1.4857271310320714,1.4857271310320714,0.0020432991191579536
1321,0.00039299328482740115,0.0007859865696548023,54.01603837508132,33.17565457658748,0.0842,0.006419319321858204,1.4890872964898068,1.4890872964898068,0.002046957464987609
1322,0.00039259294346589984,0.0007851858869317997,54.014422923629475,33.179170155268864,0.0842,0.006433975254693195,1.4924462729063468,1.492446272906347,0.0020506123831788917
1323,0.0003921904648882499,0.0007843809297764998,54.012793548557454,33.182683051778326,0.0842,0.006448628763436744,1.4958040355257447,1.495804035525745,0.002054263852026737
1324,0.00039178586850774913,0.0007835717370154983,54.01115032906571,33.186193266997314,0.0842,0.00646327972298257,1.4991605563265382,1.4991605563265382,0.0020579118512170595
1325,0.00039137916414139673,0.0007827583282827935,54.00949334420545,33.189700801824536,0.0844,0.006477928008761802,1.5025158074053901,1.5025158074053901,0.002061556360551081
1326,0.00039097036082049347,0.0007819407216409869,54.00782267287808,33.19320565716912,0.0845,0.0064925735576769755,1.50586977219182,1.50586977219182,0.00206519735994518
1327,0.0003905594506358358,0.0007811189012716716,54.00613839383455,33.19670783394818,0.0845,0.006507216328940794,1.509222438257253,1.5092224382572532,0.002068834829430723
1328,0.0003901463773161316,0.0007802927546322632,54.00444058567482,33.20020733309197,0.0845,0.006521856234916469,1.5125737845858171,1.5125737845858171,0.0020724687491539074
1329,0.0003897312583817569,0.0007794625167635138,54.00272932684725,33.20370415554774,0.0845,0.006536493152118993,1.5159237835861796,1.5159237835861799,0.0020760990997849586
1330,0.0003893141038570232,0.0007786282077140464,54.00100469564803,33.2071983022798,0.0846,0.0065511269576033395,1.5192724077859858,1.519272407785986,0.002079725861810647
1331,0.00038889488034775165,0.0007777897606955033,53.99926677022057,33.210689774266925,0.0847,0.006565757550717858,1.522619633835113,1.522619633835113,0.00208334914196985
1332,0.00038847356950662986,0.0007769471390132597,53.997515628555014,33.214178572499506,0.0847,0.006580384857254982,1.5259654432742646,1.5259654432742649,0.002086968828660889
1333,0.00038805026447545583,0.0007761005289509117,53.99575134848757,33.21766469797898,0.0847,0.006595008807690229,1.5293098185324951,1.5293098185324954,0.0020905848675425494
1334,0.00038762497901531385,0.0007752499580306277,53.99397400770006,33.22114815172356,0.0848,0.006609629280515482,1.5326527325011323,1.5326527325011323,0.002094197239444563
1335,0.0003871977231601021,0.0007743954463202042,53.992183683719276,33.22462893476469,0.085,0.006624246186095554,1.5359941639582373,1.5359941639582375,0.002097805925310439
1336,0.00038676850882422267,0.0007735370176484453,53.9903804539165,33.22810704814598,0.0852,0.006638859444359227,1.5393340934713076,1.5393340934713076,0.0021014109061975937
1337,0.0003863372892951184,0.0007726745785902368,53.988564395506934,33.23158249290621,0.0852,0.006653469129101127,1.5426725299558894,1.5426725299558894,0.0021050122098810378
1338,0.00038590416893357943,0.0007718083378671589,53.98673558554917,33.235055270094826,0.0852,0.006668075173483237,1.546009456501721,1.546009456501721,0.002108609906676738
1339,0.0003854691634090077,0.0007709383268180155,53.98489410094466,33.23852538077774,0.0855,0.006682677457685924,1.5493448464749935,1.5493448464749935,0.002112203977317549
1340,0.0003850321816027634,0.0007700643632055268,53.98304001843719,33.2419928260309,0.0858,0.006697275920290817,1.5526786840065414,1.5526786840065416,0.002115794402656185
1341,0.0003845931697347326,0.0007691863394694652,53.981173414612364,33.245457606919445,0.0859,0.006711870688746605,1.5560109880233939,1.5560109880233939,0.0021193812894714364
1342,0.0003841523400686363,0.0007683046801372726,53.9792943658971,33.24891972451586,0.086,0.0067264617250844495,1.5593417470611723,1.5593417470611723,0.0021229650822383248
1343,0.00038370969229810836,0.0007674193845962167,53.977402948559096,33.25237917989994,0.0861,0.006741048991818706,1.5626709497840738,1.5626709497840738,0.0021265452964241965
1344,0.00038326520014644,0.00076653040029288,53.975499238706355,33.25583597416081,0.0861,0.006755632433188327,1.565998581534466,1.565998581534466,0.002130121912213194
1345,0.00038281893478553516,0.0007656378695710703,53.973583312286664,33.25929010840267,0.0862,0.0067702119410534296,1.5693246180430094,1.5693246180430094,0.0021336949091662373
1346,0.0003823709190077992,0.0007647418380155984,53.97165524508713,33.26274158374276,0.0863,0.00678478742539246,1.572649038390084,1.5726490383900842,0.0021372642686425776
1347,0.0003819211615498787,0.0007638423230997574,53.96971511273366,33.26619040130318,0.0864,0.006799358870451675,1.5759718353599457,1.575971835359946,0.002140829971751747
1348,0.00038146969124063965,0.0007629393824812793,53.96776299069051,33.26963656221816,0.0865,0.00681392619410462,1.5792929895604797,1.5792929895604797,0.0021443919996525862
1349,0.0003810164284671228,0.0007620328569342456,53.965798954259796,33.273080067629586,0.0865,0.006828489354895004,1.5826124891150648,1.5826124891150648,0.002147950334124419
1350,0.0003805614599425154,0.0007611229198850308,53.963823078581015,33.27652091869395,0.0866,0.006843048248037037,1.58593031052304,1.58593031052304,0.002151505091436798
1351,0.0003801048215190442,0.0007602096430380884,53.961835438630594,33.27995911658198,0.0868,0.00685760277187414,1.5892464308802137,1.5892464308802137,0.0021550562711656587
1352,0.00037964651530726634,0.0007592930306145327,53.95983610922142,33.28339466246931,0.0869,0.006872152909628187,1.5925608429291778,1.592560842929178,0.0021586037939065397
1353,0.00037918653263590256,0.0007583730652718051,53.957825165002404,33.28682755753682,0.0871,0.00688669864053081,1.5958735387186236,1.5958735387186236,0.0021621476766790137
1354,0.00037872493686910724,0.0007574498737382145,53.955802680458014,33.29025780296525,0.0872,0.006901239992826842,1.5991845193553904,1.5991845193553904,0.0021656879008071154
1355,0.00037826163201854423,0.0007565232640370885,53.95376872990782,33.29368539994357,0.0872,0.006915776918737137,1.6024937720065866,1.6024937720065866,0.0021692244477275395
1356,0.0003777967579960949,0.0007555935159921898,53.9517233875061,33.297110349676295,0.0872,0.006930309303637287,1.6058012715647347,1.6058012715647347,0.0021727572989903507
1357,0.0003773303277035172,0.0007546606554070344,53.94966672724135,33.300532653383605,0.0874,0.006944837032337209,1.609106992838508,1.6091069928385082,0.002176286436258865
1358,0.00037686234834716963,0.0007537246966943393,53.9475988229359,33.30395231229647,0.0875,0.006959360033045206,1.6124109186431703,1.6124109186431703,0.002179811841309525
1359,0.00037639280942649894,0.0007527856188529979,53.94551974824548,33.30736932764743,0.0876,0.006973878317778292,1.6157130472518146,1.6157130472518149,0.002183333496031752
1360,0.000375921679632373,0.000751843359264746,53.94342957665879,33.31078370068039,0.0877,0.006988391809352654,1.6190133605620147,1.6190133605620147,0.0021868513824288486
1361,0.00037544892052103924,0.0007508978410420785,53.941328381497094,33.31419543264756,0.0878,0.007002900458366399,1.6223118456088619,1.622311845608862,0.0021903654826161416
1362,0.0003749746763683361,0.0007499493527366722,53.93921623591384,33.31760452481543,0.088,0.007017404160930839,1.625608479426082,1.6256084794260823,0.0021938757788197167
1363,0.00037449889165012035,0.0007489977833002407,53.937093212894204,33.32101097845523,0.088,0.007031902899735486,1.628903255004789,1.628903255004789,0.002197382253379311
1364,0.00037402163181476136,0.0007480432636295227,53.93495938525475,33.324414794844756,0.088,0.007046396640124425,1.6321961621816947,1.6321961621816947,0.0022008848887469052
1365,0.0003735429450796033,0.0007470858901592066,53.932814825643,33.32781597527714,0.088,0.007060885268850671,1.6354871763642693,1.6354871763642695,0.002204383667487685
1366,0.0003730628408122142,0.0007461256816244284,53.930659606537084,33.33121452106066,0.088,0.007075368673195189,1.6387762730774478,1.6387762730774478,0.002207878572279819
1367,0.0003725813284586289,0.0007451626569172578,53.92849380024531,33.33461043351873,0.088,0.007089846740966513,1.6420634279636876,1.6420634279636879,0.0022113695859142237
1368,0.00037209841754259367,0.0007441968350851873,53.92631747890585,33.33800371398986,0.0882,0.007104319360500319,1.6453486167830187,1.6453486167830187,0.002214856883026357
1369,0.0003716141170383309,0.0007432282340766618,53.924130714486324,33.341394363825515,0.0883,0.00711878643872556,1.6486318187356963,1.6486318187356963,0.002218340464477016
1370,0.00037112840410764874,0.0007422568082152975,53.92193357878344,33.344782384374106,0.0884,0.007133248027863913,1.651913039790131,1.6519130397901312,0.002221820099724903
1371,0.0003706412161872409,0.0007412824323744818,53.919726143422665,33.348167776994686,0.0885,0.007147704055879683,1.65519226309631,1.6551922630963103,0.0022252957712563114
1372,0.0003701526651657285,0.000740305330331457,53.91750847985784,33.35155054305399,0.0887,0.0071621544768053595,1.658469476626733,1.6584694766267332,0.002228767462715751
1373,0.0003696627813308811,0.0007393255626617622,53.91528065937084,33.35493068392419,0.0888,0.007176599265960898,1.6617446723046196,1.6617446723046196,0.0022322351578556434
1374,0.0003691715718009931,0.0007383431436019862,53.91304275307126,33.35830820098135,0.0888,0.007191038411119277,1.6650178443847814,1.6650178443847814,0.0022356988485525853
1375,0.0003686790878907166,0.0007373581757814332,53.910794831895636,33.36168309561539,0.089,0.007205471810275496,1.668288970676624,1.6682889706766242,0.002239158521975831
1376,0.00036818515250262266,0.0007363703050052453,53.908536966607315,33.36505536922341,0.0891,0.007219899421890712,1.6715580401085255,1.6715580401085257,0.0022426142266336814
1377,0.00036768992975979556,0.0007353798595195911,53.906269227796166,33.36842502321443,0.0892,0.007234321161031115,1.6748250336406607,1.6748250336406607,0.002246065953559846
1378,0.0003671934697594659,0.0007343869395189318,53.90399168587828,33.371792059005244,0.0892,0.007248736980103777,1.6780899391298794,1.6780899391298794,0.002249513686620972
1379,0.00036669578867305405,0.0007333915773461081,53.90170441109567,33.375156478022234,0.0893,0.007263146815597153,1.6813527415373555,1.6813527415373557,0.0022529574097898022
1380,0.00036619683838475144,0.0007323936767695029,53.899407473515964,33.37851828170349,0.0893,0.007277550584059549,1.68461342218292,1.68461342218292,0.002256397107153329
1381,0.0003656966211406752,0.0007313932422813504,53.89710094303211,33.38187747149829,0.0894,0.007291948206429326,1.6878719632187018,1.6878719632187018,0.0022598327628929977
1382,0.0003651952162122323,0.0007303904324244646,53.89478488936208,33.38523404886963,0.0895,0.007306339581715146,1.6911283427830313,1.6911283427830313,0.0022632643612938686
1383,0.0003646926166661638,0.0007293852333323276,53.89245938204859,33.388588015285805,0.0896,0.007320724683231725,1.6943825527117846,1.6943825527117846,0.002266691887074681
1384,0.0003641888598982466,0.0007283777197964932,53.89012449045882,33.39193937222192,0.0896,0.007335103472287514,1.697634582665347,1.697634582665347,0.0022701153240890677
1385,0.00036368396593905705,0.0007273679318781141,53.887780283784075,33.39528812116499,0.0896,0.007349475862812174,1.7008844136228785,1.7008844136228787,0.0022735346572692336
1386,0.0003631779467177792,0.0007263558934355584,53.88542683103958,33.39863426361614,0.0897,0.007363841748592849,1.7041320228780308,1.7041320228780308,0.0022769498713535175
1387,0.00036267074917022883,0.0007253414983404577,53.883064201064165,33.401977801087405,0.0897,0.007378201052756812,1.707377393144447,1.7073773931444471,0.0022803609511313013
1388,0.0003621623960257737,0.0007243247920515474,53.880692462519995,33.40531873510219,0.0897,0.007392553693914272,1.7106205063291355,1.7106205063291358,0.002283767881523002
1389,0.00036165294919535845,0.0007233058983907169,53.87831168389232,33.408657067197844,0.0899,0.007406899567304639,1.713861340058685,1.7138613400586853,0.0022871706475709134
1390,0.000361142314999797,0.000722284629999594,53.8759219334892,33.411992798920714,0.0899,0.007421238612834841,1.717099880194867,1.7170998801948671,0.0022905692344135334
1391,0.0003606305655782885,0.000721261131156577,53.87352327944126,33.415325931824675,0.09,0.007435570783470425,1.7203361150379544,1.7203361150379544,0.0022939636274013197
1392,0.0003601177619796294,0.0007202355239592589,53.87111578970141,33.418656467470896,0.0901,0.007449896034170895,1.7235700332855126,1.7235700332855126,0.0022973538117313664
1393,0.0003596039195567012,0.0007192078391134024,53.86869953204466,33.421984407428454,0.0903,0.0074642143143249596,1.7268016226431198,1.72680162264312,0.002300739772844171
1394,0.0003590889165605835,0.000718177833121167,53.8662745740678,33.42530975327349,0.0905,0.00747852558063572,1.7300308721940332,1.7300308721940332,0.0023041214962834042
1395,0.00035857270787884276,0.0007171454157576855,53.86384098318921,33.428632506584144,0.0905,0.007492829835465772,1.7332577794515849,1.7332577794515849,0.0023074989676566977
1396,0.0003580554666743013,0.0007161109333486026,53.861398826648625,33.43195266894856,0.0906,0.007507127008669877,1.736482328615914,1.736482328615914,0.002310872172380817
1397,0.00035753724686129085,0.0007150744937225817,53.858948171506874,33.4352702419678,0.0907,0.0075214170035473185,1.7397044990132038,1.739704499013204,0.00231424109679811
1398,0.0003570179926463323,0.0007140359852926646,53.856489084645695,33.43858522724608,0.0908,0.007535699811472119,1.7429242862123748,1.742924286212375,0.0023176057265320254
1399,0.00035649767237645226,0.0007129953447529045,53.85402163276748,33.441897626395615,0.0908,0.007549975380469715,1.7461416778378482,1.7461416778378485,0.002320966047828253
1400,0.0003559763948965247,0.0007119527897930494,53.851545882395065,33.44520744104112,0.091,0.00756424361669769,1.7493566538324177,1.7493566538324177,0.0023243220463100727
1401,0.0003554541754699529,0.0007109083509399058,53.84906189987155,33.4485146728129,0.0911,0.007578504489253837,1.7525692057464246,1.7525692057464246,0.002327673708436798
1402,0.00035493104016172037,0.0007098620803234407,53.84656975136006,33.45181932334736,0.0912,0.007592757962673833,1.7557793243244821,1.7557793243244821,0.002331021020526521
1403,0.0003544070093416526,0.0007088140186833052,53.84406950284353,33.455121394286685,0.0912,0.007607004003520619,1.7589870007172943,1.7589870007172945,0.0023343639690014233
1404,0.0003538821039837512,0.0007077642079675024,53.84156122012455,33.458420887282976,0.0913,0.007621242541463364,1.7621922193203325,1.7621922193203325,0.0023377025403875096
1405,0.0003533563212626019,0.0007067126425252038,53.83904496882512,33.46171780399947,0.0913,0.0076354734946550646,1.765394962434489,1.765394962434489,0.0023410367213304874
1406,0.0003528296652922282,0.0007056593305844564,53.83652081438651,33.465012146109316,0.0914,0.007649696791940788,1.76859521435209,1.76859521435209,0.0023443664986132757
