step,mse_to_target,mean_control,smoothness,total_variation,max_field,energy_proxy
497,0.0041805189493572936,0.03150365739333825,0.9179507654757979,0.004667078548853508,0.43182537872703985,0.03150365739333825
498,0.004172615363261183,0.031491492113994525,0.9202968796621742,0.004665577863047738,0.43240794566524676,0.031491492113994525
499,0.004164730626507926,0.031479339973152505,0.9226439996238079,0.004664099690823669,0.43298979622930134,0.031479339973152505
500,0.004156864696080779,0.03146720095662258,0.9249921069530784,0.004662650140286653,0.4335709312560516,0.03146720095662259
501,0.0041490175290654985,0.03145507505023052,0.9273411833706714,0.0046612222771786616,0.43415135158042584,0.03145507505023052
502,0.004141189082650011,0.03144296223981736,0.929691210724399,0.004659821854275034,0.43473105803544604,0.03144296223981736
503,0.004133379314124121,0.031430862511239444,0.9320421709880351,0.004658440477224714,0.4353100514522414,0.031430862511239444
504,0.004125588180879199,0.0314187758503684,0.934394046260165,0.004657078553718589,0.43588833266006166,0.0314187758503684
505,0.004117815640407872,0.031406702243091084,0.9367468187630494,0.004655743305101615,0.4364659024862903,0.031406702243091084
506,0.004110061650303727,0.031394641675309636,0.9391004708415017,0.004654434138207104,0.4370427617564576,0.031394641675309636
507,0.004102326168261006,0.03138259413294138,0.9414549849617811,0.004653147034952131,0.4376189112942536,0.03138259413294138
508,0.0040946091520743045,0.03137055960191889,0.9438103437104967,0.004651882464722763,0.4381943519215409,0.03137055960191889
509,0.004086910559638277,0.03135853806818992,0.9461665297935273,0.00465064051116697,0.43876908445836726,0.03135853806818992
510,0.004079230348947339,0.03134652951771735,0.9485235260349526,0.004649422500131417,0.43934310972297846,0.03134652951771735
511,0.004071568478095368,0.03133453393647931,0.9508813153759993,0.004648227956704894,0.43991642853183044,0.03133453393647931
512,0.004063924905275417,0.031322551310468995,0.9532398808739992,0.004647054098646502,0.4404890416996019,0.031322551310468995
513,0.004056299588779417,0.031310581625694785,0.9555992057013584,0.004645897128429977,0.4410609500392064,0.031310581625694785
514,0.004048692486997891,0.03129862486818011,0.9579592731445417,0.004644761926863866,0.4416321543618045,0.03129862486818011
515,0.004041103558419659,0.03128668102396356,0.9603200666030686,0.0046436565792133755,0.44220265547681564,0.03128668102396356
516,0.004033532761631558,0.03127475007909877,0.9626815695885189,0.004642576659540296,0.4427724541919303,0.03127475007909877
517,0.004025980055318155,0.031262832019654435,0.9650437657235538,0.004641522161175025,0.44334155131312153,0.031262832019654435
518,0.0040184453982614575,0.03125092683171429,0.9674066387409466,0.0046404830900811465,0.4439099476446568,0.03125092683171429
519,0.004010928749340636,0.03123903450137713,0.9697701724826253,0.004639464673843638,0.4444776439891094,0.031239034501377133
520,0.004003430067531742,0.031227155014756734,0.9721343508987277,0.0046384631050256295,0.4450446411473699,0.031227155014756734
521,0.003995949311907425,0.031215288357981878,0.9744991580466658,0.004637484552756831,0.4456109399186578,0.031215288357981878
522,0.003988486441636661,0.031203434517196347,0.9768645780902029,0.0046365250890760676,0.44617654110053234,0.03120343451719635
523,0.003981041415984468,0.031191593478558866,0.9792305952985414,0.0046355844107375775,0.4467414454889039,0.031191593478558866
524,0.003973614194311635,0.031179765228243103,0.9815971940454208,0.004634659769981123,0.44730565387804494,0.031179765228243107
525,0.003966204736074449,0.031167949752437685,0.9839643588082264,0.004633753132873826,0.4478691670606011,0.03116794975243769
526,0.003958813000824415,0.03115614703734615,0.9863320741671096,0.004632868987169821,0.4484319858276018,0.03115614703734615
527,0.003951438948207996,0.0311443570691869,0.9887003248041166,0.004632005473467921,0.4489941109684712,0.031144357069186904
528,0.003944082537966335,0.031132579834193267,0.9910690955023285,0.004631158316161782,0.4495555432710386,0.03113257983419327
529,0.003936743729934987,0.031120815318613427,0.9934383711450117,0.004630329809163156,0.4501162835215492,0.031120815318613427
530,0.003929422484043652,0.03110906350871041,0.9958081367147773,0.004629518816759059,0.4506763325046745,0.03110906350871041
531,0.003922118760315912,0.03109732439076209,0.9981783772927507,0.004628726851874664,0.45123569100352257,0.03109732439076209
532,0.003914832518868969,0.031085597951061153,1.0005490780577508,0.004627950981301785,0.4517943597996484,0.031085597951061153
533,0.003907563719913368,0.031073884175915095,1.0029202242854784,0.004627194309468561,0.45235233967306404,0.031073884175915095
534,0.0039003123237527503,0.03106218305164619,1.0052918013477141,0.004626458537797895,0.45290963140224866,0.03106218305164619
535,0.0038930782907835863,0.031050494564591496,1.0076637947115266,0.004625743743845235,0.45346623576415857,0.0310504945645915
536,0.0038858615814949113,0.031038818701102838,1.010036189938486,0.004625045093132536,0.4540221535342371,0.031038818701102838
537,0.0038786621564680774,0.031027155447546726,1.0124089726838925,0.004624361203990865,0.45457738548642435,0.03102715544754673
538,0.003871479976376487,0.031015504790304464,1.0147821286960075,0.004623693975278523,0.455131932393167,0.031015504790304467
539,0.003864315001985342,0.031003866715772023,1.0171556438152989,0.004623043210161017,0.455685795025428,0.031003866715772023
540,0.0038571671941513876,0.030992241210360077,1.0195295039736887,0.004622411679604938,0.45623897415269593,0.03099224121036008
541,0.003850036513822657,0.030980628260493973,1.0219036951938172,0.004621795489101168,0.4567914705429946,0.030980628260493973
542,0.0038429229220382248,0.030969027852613733,1.0242782035883067,0.0046211935657893945,0.4573432849628925,0.030969027852613733
543,0.003835826379927947,0.030957439973173996,1.0266530153590403,0.004620613547318268,0.4578944181775118,0.030957439973173996
544,0.0038287468487122204,0.03094586460864406,1.029028116796446,0.0046200494562850525,0.45844487095053793,0.03094586460864406
545,0.003821684289701725,0.03093430174550781,1.031403494278788,0.0046195020001137226,0.45899464404422846,0.030934301745507813
546,0.003814638664297183,0.030922751370263745,1.0337791342714677,0.004618969156416162,0.45954373821942224,0.030922751370263745
547,0.0038076099339891087,0.030911213469424943,1.0361550233263312,0.0046184461243616295,0.46009215423554845,0.030911213469424947
548,0.0038005980603575628,0.030899688029519052,1.0385311480809856,0.00461793835792557,0.46063989285063534,0.030899688029519052
549,0.003793603005071911,0.030888175037088263,1.0409074952581214,0.004617447375761578,0.4611869548213191,0.030888175037088263
550,0.003786624729890576,0.030876674478689296,1.0432840516648438,0.0046169726594423935,0.46173334090285273,0.030876674478689296
551,0.003779663196660799,0.0308651863408934,1.04566080419201,0.0046165173419185435,0.46227905184911455,0.0308651863408934
552,0.0037727183673183975,0.03085371061028632,1.048037739813575,0.004616078872881741,0.4628240884126168,0.030853710610286324
553,0.0037657902038875242,0.030842247273468296,1.0504148455859441,0.004615655221811006,0.46336845134451426,0.0308422472734683
554,0.003758878668480429,0.03083079631705404,1.0527921086473324,0.004615244491676036,0.4639121413946125,0.030830796317054043
555,0.0037519837232972216,0.030819357727672712,1.05516951621713,0.004614848329993059,0.46445515931137654,0.030819357727672712
556,0.0037451053306256305,0.03080793149196791,1.0575470555952768,0.004614464295691724,0.4649975058419388,0.030807931491967915
557,0.0037382434528407727,0.030796517596597676,1.059924714161642,0.004614094015410542,0.4655391817321075,0.030796517596597676
558,0.003731398052404917,0.030785116028234433,1.0623024793754106,0.004613741115175855,0.4660801877263749,0.030785116028234433
559,0.003724569091867245,0.03077372677356503,1.0646803387744774,0.0046134009704490875,0.4666205245679252,0.03077372677356503
560,0.0037177565338636265,0.03076234981929067,1.0670582799748456,0.004613069683570803,0.4671601929986426,0.03076234981929067
561,0.0037109603411163775,0.030750985152126917,1.0694362906700348,0.004612750664802834,0.4676991937591193,0.03075098515212692
562,0.0037041804764340433,0.030739632758803703,1.0718143586304918,0.004612444414731954,0.4682375275886633,0.030739632758803703
563,0.003697416902711152,0.03072829262606529,1.0741924717030105,0.004612149422087987,0.46877519522530636,0.030728292626065294
564,0.003690669582927998,0.030716964740670226,1.0765706178101564,0.004611865385264358,0.4693121974058114,0.03071696474067023
565,0.003683938480150408,0.03070564908939139,1.0789487849496977,0.004611589691004,0.46984853486568057,0.03070564908939139
566,0.0036772235575295185,0.030694345659015937,1.0813269611940435,0.004611325467260968,0.4703842083391625,0.030694345659015937
567,0.003670524778301538,0.03068305443634528,1.0837051346896847,0.004611073058396876,0.47091921855926017,0.030683054436345284
568,0.0036638421057875376,0.03067177540819512,1.0860832936566436,0.004610837741643577,0.4714535662577381,0.03067177540819512
569,0.0036571755033932185,0.030660508561395357,1.0884614263879298,0.00461062099415447,0.47198725216512993,0.03066050856139536
570,0.0036505249346086856,0.03064925388279014,1.0908395212489985,0.0046104185156186734,0.47252027701074567,0.03064925388279014
571,0.003643890363008231,0.03063801135923781,1.0932175666772175,0.004610231025425002,0.47305264152267906,0.030638011359237813
572,0.0036372717522501078,0.030626780977610922,1.0955955511813382,0.0046100544782529135,0.4735843464278148,0.030626780977610926
573,0.0036306690660763133,0.030615562724796187,1.0979734633409728,0.0046098883579322476,0.47411539245183554,0.03061556272479619
574,0.0036240822683123648,0.030604356587694496,1.1003512918060758,0.004609729209321366,0.47464578031922927,0.0306043565876945
575,0.0036175113228670867,0.030593162553220872,1.102729025296433,0.004609578929218196,0.47517551075329617,0.030593162553220875
576,0.0036109561937323854,0.030581980608304485,1.1051066526011526,0.004609438622553652,0.4757045844761555,0.03058198060830449
577,0.003604416844983035,0.0305708107398886,1.1074841625781642,0.0046093083248271455,0.4762330022087527,0.030570810739888602
578,0.0035978932407764647,0.03055965293493061,1.1098615441537214,0.004609193373953979,0.47676076467086625,0.03055965293493061
579,0.0035913853453525347,0.03054850718040197,1.1122387863219116,0.004609087954776026,0.4772878725811144,0.03054850718040197
580,0.0035848931230333314,0.030537373463288223,1.114615878144166,0.004608995372516059,0.4778143266569618,0.030537373463288227
581,0.0035784165382229446,0.030526251770588965,1.1169928087487813,0.0046089175186164455,0.4783401276147264,0.030526251770588965
582,0.0035719555554072605,0.030515142089317816,1.1193695673304396,0.004608850716719681,0.4788652761695861,0.03051514208931782
583,0.0035655101391537485,0.030504044406502437,1.121746143149738,0.004608795043844458,0.479389773035585,0.030504044406502437
584,0.003559080254111246,0.0304929587091845,1.1241225255327203,0.00460875190718812,0.47991361892564033,0.030492958709184503
585,0.003552665865009753,0.030481884984419675,1.1264987038704144,0.004608720812218815,0.48043681455154863,0.030481884984419675
586,0.003546266936660218,0.030470823219277583,1.128874667618374,0.004608703393304496,0.4809593606239923,0.030470823219277583
587,0.0035398834339543314,0.030459773400841845,1.131250406296224,0.004608695089604681,0.48148125785254586,0.03045977340084185
588,0.003533515321864317,0.03044873551621003,1.1336259094872139,0.004608693293238021,0.48200250694568236,0.03044873551621003
589,0.0035271625654427247,0.030437709552493607,1.1360011668377694,0.004608702606264357,0.4825231086107795,0.030437709552493607
590,0.0035208251298222246,0.030426695496818007,1.1383761680570545,0.004608723190389276,0.483043063554126,0.03042669549681801
591,0.0035145029802153985,0.03041569333632253,1.1407509029165352,0.004608752421710094,0.4835623724809276,0.03041569333632253
592,0.003508196081914535,0.03040470305816039,1.1431253612495467,0.004608790455482441,0.4840810360953131,0.03040470305816039
593,0.00350190440029143,0.03039372464949866,1.1454995329508668,0.0046088439126017525,0.4845990551003406,0.03039372464949866
594,0.003495627900797178,0.03038275809751829,1.1478734079762918,0.004608908066447565,0.48511643019800343,0.03038275809751829
595,0.0034893665489619708,0.03037180338941406,1.1502469763422183,0.004608984105370965,0.48563316208923596,0.030371803389414063
596,0.0034831203103948953,0.030360860512394578,1.1526202281252256,0.004609068242537973,0.4861492514739196,0.030360860512394578
597,0.0034768891507837344,0.030349929453682284,1.1549931534616673,0.004609162097765734,0.48666469905088855,0.030349929453682287
598,0.003470673035894764,0.030339010200513387,1.1573657425472628,0.0046092673259694236,0.4871795055179359,0.03033901020051339
599,0.0034644719315725524,0.03032810274013793,1.159737985636693,0.004609384566840161,0.4876936715718188,0.03032810274013793
600,0.003458285803739763,0.03031720705981967,1.1621098730432025,0.0046095123320640105,0.48820719790826483,0.03031720705981967
601,0.003452114618396955,0.030306323146836144,1.1644813951382027,0.004609645754594069,0.4887200852219771,0.030306323146836144
602,0.0034459583416223895,0.030295450988478648,1.1668525423508809,0.004609788671708257,0.48923233420664003,0.03029545098847865
603,0.003439816939571824,0.03028459057205218,1.1692233051678103,0.0046099415292878,0.48974394555492506,0.03028459057205218
604,0.0034336903784783247,0.030273741884875447,1.1715936741325677,0.0046101070221709565,0.49025491995849596,0.03027374188487545
605,0.0034275786246520668,0.030262904914280877,1.173963639845351,0.004610282463352466,0.4907652581080144,0.030262904914280877
606,0.0034214816444801386,0.030252079647614533,1.1763331929626033,0.004610472963513328,0.4912749606931453,0.030252079647614536
607,0.003415399404426352,0.0302412660722362,1.1787023241966375,0.00461067654150498,0.4917840284025622,0.0302412660722362
608,0.0034093318710310436,0.030230464175519275,1.1810710243152673,0.004610889290932738,0.49229246192395265,0.030230464175519275
609,0.003403279010910886,0.030219673944850797,1.1834392841414392,0.004611111685549249,0.49280026194402343,0.030219673944850797
610,0.0033972407907586913,0.030208895367631453,1.1858070945528707,0.004611339235914728,0.49330742914850584,0.030208895367631456
611,0.0033912171773432262,0.030198128431275496,1.1881744464816888,0.00461157835752942,0.4938139642221608,0.030198128431275496
612,0.0033852081375090144,0.030187373123210803,1.190541330914074,0.004611830674304218,0.49431986784878407,0.030187373123210803
613,0.003379213638176149,0.03017662943087882,1.1929077388899068,0.004612093414147304,0.4948251407112114,0.030176629430878822
614,0.0033732336463401054,0.030165897341734558,1.1952736615024175,0.0046123633567234125,0.4953297834913235,0.030165897341734558
615,0.0033672681290715495,0.030155176843246572,1.1976390898978395,0.004612645403108408,0.495833796870051,0.030155176843246576
616,0.0033613170535161524,0.030144467922896958,1.2000040152750648,0.0046129362644489,0.4963371815273797,0.030144467922896958
617,0.0033553803868943957,0.03013377056818131,1.202368428885304,0.004613234416827488,0.4968399381423552,0.030133770568181315
618,0.003349458096501395,0.03012308476660877,1.2047323220317487,0.004613545228176225,0.497342067393088,0.03012308476660877
619,0.0033435501497067074,0.03011241050570192,1.2070956860692361,0.004613865034743545,0.49784356995675827,0.030112410505701924
620,0.0033376565139541453,0.030101747772996845,1.20945851240392,0.004614194805866032,0.4983444465096206,0.030101747772996845
621,0.0033317771567615948,0.030091096556043095,1.211820792492939,0.004614532955108889,0.498844697727009,0.030091096556043098
622,0.003325912045720829,0.030080456842403656,1.2141825178440937,0.004614882576339284,0.49934432428334136,0.03008045684240366
623,0.003320061148497325,0.03006982861965495,1.2165436800155223,0.004615239312626643,0.4998433268521243,0.03006982861965495
624,0.0033142244328300814,0.030059211875386807,1.2189042706153819,0.004615603556858635,0.5003417061059579,0.03005921187538681
625,0.0033084018665314333,0.03004860659720248,1.221264281301531,0.004615977287696884,0.5008394627165399,0.03004860659720248
626,0.0033025934174868744,0.030038012772718586,1.2236237037812168,0.004616361520910156,0.501336597354671,0.03003801277271859
627,0.0032967990536548713,0.030027430389565138,1.2259825298107618,0.004616755758704037,0.5018331106902587,0.030027430389565138
628,0.003291018743066688,0.0300168594353855,1.2283407511952569,0.00461715975192705,0.5023290033923223,0.0300168594353855
629,0.0032852524538262004,0.030006299897836368,1.2306983597882546,0.004617574852231979,0.502824276128997,0.030006299897836368
630,0.00327950015410972,0.029995751764587793,1.2330553474914667,0.00461799499199649,0.5033189295675385,0.029995751764587797
631,0.003273761812165814,0.029985215023323127,1.2354117062544638,0.004618420832831059,0.5038129643743274,0.029985215023323127
632,0.0032680373963151275,0.029974689661739023,1.2377674280743767,0.004618853040745427,0.5043063812148736,0.029974689661739023
633,0.0032623268749502076,0.02996417566754543,1.2401225049956015,0.004619291726384507,0.5047991807538204,0.02996417566754543
634,0.003256630216535319,0.029953673028465567,1.2424769291095072,0.0046197413288068655,0.5052913636549489,0.02995367302846557
635,0.003250947389606279,0.029943181732235917,1.2448306925541452,0.004620198359075038,0.5057829305811824,0.029943181732235917
636,0.0032452783627702694,0.029932701766606187,1.2471837875139622,0.004620661652725985,0.5062738821945905,0.029932701766606187
637,0.003239623104705671,0.02992223311933934,1.2495362062195143,0.004621131663389701,0.506764219156393,0.029922233119339343
638,0.0032339815841618815,0.029911775778211545,1.2518879409471846,0.004621610730653411,0.5072539421269646,0.02991177577821155
639,0.003228353769959148,0.029901329731012158,1.2542389840189032,0.004622095578611122,0.5077430517658386,0.029901329731012158
640,0.003222739630988385,0.02989089496554376,1.2565893278018692,0.00462258907836919,0.5082315487317108,0.02989089496554376
641,0.0032171391362110094,0.029880471469622052,1.2589389647082736,0.004623090100282801,0.5087194336824442,0.029880471469622052
642,0.003211552254658762,0.029870059231075954,1.2612878871950302,0.004623598644852858,0.5092067072750722,0.029870059231075954
643,0.0032059789554335387,0.029859658237747475,1.2636360877634987,0.004624114688008797,0.5096933701658033,0.02985965823774748
644,0.0032004192077072177,0.029849268477491798,1.2659835589592219,0.004624637882546322,0.5101794230100244,0.029849268477491798
645,0.0031948729807214898,0.0298388899381772,1.2683302933716558,0.004625169810993923,0.5106648664623052,0.0298388899381772
646,0.003189340243787684,0.029828522607685044,1.2706762836339063,0.00462571140418545,0.5111497011764019,0.029828522607685048
647,0.0031838209662866036,0.02981816647390984,1.273021522422469,0.004626264729020809,0.5116339278052608,0.02981816647390984
648,0.0031783151176683535,0.0298078215247591,1.2753660024569662,0.004626824598627079,0.5121175470010225,0.029807821524759102
649,0.0031728226674521695,0.029797487748153446,1.2777097164998916,0.004627390063025008,0.5126005594150254,0.029797487748153446
650,0.0031673435852262546,0.02978716513202653,1.280052657356356,0.004627961883691091,0.5130829656978093,0.029787165132026533
651,0.003161877840647607,0.029776853664325028,1.2823948178738305,0.004628541540713469,0.5135647664991199,0.02977685366432503
652,0.0031564254034418555,0.029766553333008643,1.2847361909418977,0.0046291286408168,0.5140459624679112,0.029766553333008643
653,0.0031509862434030912,0.02975626412605008,1.2870767694920033,0.004629723676851934,0.5145265542523504,0.02975626412605008
654,0.003145560330393703,0.02974598603143504,1.2894165464972065,0.004630327309560718,0.5150065424998207,0.02974598603143504
655,0.0031401476343442107,0.02973571903716217,1.2917555149719362,0.004630940239131953,0.5154859278569252,0.02973571903716217
656,0.0031347481252530997,0.029725463131243125,1.2940936679717485,0.00463156351467366,0.5159647109694903,0.029725463131243125
657,0.0031293617731866564,0.02971521830170247,1.2964309985930853,0.004632194496225844,0.5164428924825695,0.02971521830170247
658,0.003123988548278805,0.029704984536577717,1.2987674999730345,0.004632834455424382,0.5169204730404467,0.02970498453657772
659,0.003118628420730942,0.029694761823919304,1.3011031652890923,0.004633480692074134,0.5173974532866397,0.029694761823919308
660,0.003113281360811776,0.029684550151790556,1.3034379877589302,0.004634132538060871,0.5178738338639034,0.02968455015179056
661,0.0031079473388571613,0.02967434950826771,1.3057719606401594,0.004634790949453446,0.5183496154142336,0.029674349508267712
662,0.003102626325269939,0.02966415988143987,1.3081050772300997,0.004635458493324012,0.5188247985788703,0.029664159881439875
663,0.003097318290519774,0.029653981259409004,1.310437330865551,0.004636131351753627,0.5192993839983009,0.029653981259409008
664,0.003092023205142992,0.029643813630289922,1.3127687149225633,0.0046368110860366615,0.5197733723122634,0.029643813630289926
665,0.003086741039742423,0.0296336569822103,1.315099222816214,0.00463749674966144,0.52024676415975,0.0296336569822103
666,0.0030814717649872377,0.0296235113033106,1.3174288480003788,0.004638188657577272,0.5207195601790103,0.029623511303310604
667,0.003076215351612788,0.029613376581744115,1.3197575839675149,0.004638884791521478,0.5211917610075544,0.029613376581744115
668,0.0030709717704204506,0.029603252805676914,1.3220854242484343,0.004639586788832731,0.5216633672821561,0.029603252805676914
669,0.0030657409922774637,0.02959313996328787,1.3244123624120903,0.004640297066414487,0.5221343796388563,0.02959313996328787
670,0.0030605229881167733,0.02958303804276861,1.3267383920653566,0.00464101333762219,0.522604798712966,0.029583038042768614
671,0.0030553177289368715,0.02957294703232351,1.3290635068528136,0.004641738498368665,0.5230746251390692,0.02957294703232351
672,0.0030501251858016435,0.029562866920169687,1.3313877004565335,0.004642468242081487,0.5235438595510267,0.02956286692016969
673,0.003044945329840206,0.029552797694536993,1.3337109665958682,0.0046432050313248985,0.5240125025819783,0.029552797694536993
674,0.003039778132246752,0.029542739343667978,1.336033299027239,0.004643950227788593,0.5244805548643464,0.029542739343667978
675,0.0030346235642804004,0.02953269185581791,1.338354691543928,0.004644700498828326,0.5249480170298391,0.029532691855817913
676,0.003029481597265031,0.02952265521925471,1.34067513797587,0.00464545673347083,0.5254148897094525,0.029522655219254713
677,0.003024352202589138,0.029512629422259,1.3429946321894468,0.004646222404272928,0.5258811735334747,0.029512629422259
678,0.0030192353517056697,0.029502614453124045,1.3453131680872839,0.004646993178408781,0.526346869131488,0.029502614453124045
679,0.0030141310161318773,0.029492610300155757,1.347630739608047,0.004647769488521578,0.5268119771323717,0.02949261030015576
680,0.003009039167449161,0.029482616951672685,1.3499473407262412,0.004648549721276606,0.5272764981643058,0.029482616951672685
681,0.0030039597773029165,0.029472634396005965,1.3522629654520113,0.004649340311778291,0.5277404328547731,0.029472634396005965
682,0.0029988928174023814,0.029462662621499363,1.3545776078309448,0.004650138197615955,0.5282037818305625,0.029462662621499363
683,0.002993838259520484,0.029452701616509234,1.3568912619438733,0.0046509407793379354,0.5286665457177715,0.029452701616509234
684,0.0029887960754936905,0.02944275136940449,1.35920392190668,0.00465174544432974,0.5291287251418092,0.02944275136940449
685,0.002983766237221855,0.02943281186856662,1.3615155818701044,0.004652557800131901,0.5295903207273991,0.02943281186856662
686,0.0029787487166680676,0.029422883102389653,1.3638262360195499,0.004653377568426008,0.5300513330985817,0.029422883102389656
687,0.0029737434858585028,0.029412965059280163,1.3661358785748945,0.004654203640725949,0.5305117628787172,0.029412965059280163
688,0.0029687505168822723,0.029403057727657226,1.3684445037903012,0.0046550368719023745,0.5309716106904884,0.02940305772765723
689,0.002963769781891272,0.029393161095952445,1.3707521059540295,0.004655873317788458,0.5314308771559033,0.029393161095952445
690,0.002958801253100035,0.029383275152609904,1.3730586793882489,0.004656716210357591,0.5318895628962977,0.029383275152609908
691,0.0029538449027855817,0.029373399886086168,1.3753642184488544,0.00465756528184005,0.532347668532338,0.029373399886086168
692,0.002948900703287274,0.029363535284850285,1.3776687175252829,0.004658422140744889,0.5328051946840233,0.02936353528485029
693,0.00294396862700666,0.02935368133738373,1.3799721710403312,0.004659286047301538,0.5332621419706888,0.029353681337383735
694,0.0029390486464073388,0.029343838032180453,1.3822745734499717,0.0046601556707970525,0.5337185110110075,0.029343838032180453
695,0.0029341407340147995,0.02933400535774678,1.3845759192431784,0.004661030942605462,0.5341743024229935,0.029334005357746783
696,0.0029292448624162856,0.0293241833026015,1.3868762029417436,0.004661912144551262,0.534629516824004,0.029324183302601503
697,0.0029243610042606434,0.029314371855275776,1.389175419100103,0.004662799457859445,0.5350841548307419,0.02931437185527578
698,0.0029194891322581757,0.029304571004313162,1.3914735623051597,0.004663691470332452,0.5355382170592586,0.029304571004313166
699,0.0029146292191804994,0.0292947807382696,1.3937706271761097,0.004664593028462914,0.5359917041249562,0.0292947807382696
700,0.0029097812378604,0.02928500104571335,1.396066608364268,0.004665500491600607,0.5364446166425897,0.029285001045713355
701,0.0029049451611916823,0.02927523191522507,1.3983615005528975,0.004666411021959915,0.5368969552262698,0.029275231915225075
702,0.002900120962129033,0.029265473335397713,1.4006552984570373,0.004667327473310549,0.537348720489465,0.029265473335397713
703,0.002895308613687872,0.02925572529483657,1.402947996823334,0.004668247579936704,0.5377999130450044,0.02925572529483657
704,0.0028905080889442118,0.029245987782159234,1.4052395904298725,0.004669169464841676,0.5382505335050796,0.029245987782159234
705,0.002885719361034511,0.0292362607859956,1.4075300740860097,0.004670098713466523,0.538700582481247,0.0292362607859956
706,0.002880942403155539,0.029226544294987805,1.4098194426322077,0.004671030660740157,0.5391500605844306,0.029226544294987805
707,0.0028761771885642234,0.029216838297790308,1.4121076909398707,0.004671968046412378,0.5395989684249239,0.02921683829779031
708,0.002871423690577517,0.029207142783069774,1.4143948139111782,0.004672914211977308,0.5400473066123922,0.029207142783069778
709,0.002866681882572254,0.029197457739505148,1.4166808064789265,0.004673867872065641,0.5404950757558749,0.02919745773950515
710,0.002861951737985004,0.029187783155787572,1.4189656636063641,0.004674825729921927,0.5409422764637877,0.029187783155787572
711,0.0028572332303119395,0.029178119020620407,1.4212493802870327,0.004675791046493526,0.5413889093439249,0.02917811902062041
712,0.002852526333108691,0.02916846532271923,1.4235319515446097,0.004676760210139099,0.5418349750034616,0.029168465322719234
713,0.0028478310199902064,0.02915882205081178,1.4258133724327466,0.004677734133745968,0.5422804740489554,0.02915882205081178
714,0.002843147264630615,0.02914918919363799,1.4280936380349165,0.004678710550847469,0.5427254070863495,0.02914918919363799
715,0.002838475040763085,0.029139566739949947,1.4303727434642546,0.004679691268763294,0.5431697747209739,0.029139566739949947
716,0.0028338143221796888,0.02912995467851189,1.4326506838634059,0.004680680191925102,0.5436135775575481,0.02912995467851189
717,0.002829165082731258,0.029120352998100184,1.4349274544043704,0.004681674180109171,0.5440568162001828,0.029120352998100188
718,0.002824527296327255,0.029110761687503317,1.4372030502883513,0.004682671218335892,0.5444994912523821,0.029110761687503317
719,0.0028199009369356256,0.029101180735521905,1.4394774667456027,0.00468367327714838,0.5449416033170458,0.029101180735521905
720,0.0028152859785826713,0.029091610130968625,1.4417506990352793,0.004684682827814874,0.5453831529964711,0.02909161013096863
721,0.002810682395352903,0.029082049862668272,1.4440227424452876,0.0046856969172708405,0.5458241408923549,0.029082049862668272
722,0.0028060901613889138,0.029072499919457682,1.4462935922921376,0.004686715207112956,0.5462645676057956,0.029072499919457682
723,0.0028015092508912346,0.02906296029018575,1.448563243920793,0.004687734864428357,0.546704433737295,0.02906296029018575
724,0.0027969396381182063,0.029053430963713437,1.4508316927045288,0.004688757191578921,0.5471437398867609,0.029053430963713437
725,0.002792381297385838,0.029043911928913712,1.4530989340447824,0.004689783147464861,0.547582486653508,0.029043911928913715
726,0.0027878342030676763,0.029034403174671576,1.4553649633710108,0.004690812607121451,0.5480206746362605,0.029034403174671576
727,0.0027832983295946684,0.029024904689884022,1.457629776140547,0.00469184539081321,0.5484583044331542,0.029024904689884022
728,0.0027787736514550297,0.02901541646346003,1.459893367838457,0.004692880578741572,0.5488953766417379,0.029015416463460033
729,0.002774260143194109,0.029005938484320586,1.4621557339773976,0.00469391903880523,0.5493318918589756,0.02900593848432059
730,0.0027697577794142535,0.0289964707413986,1.464416870097479,0.004694962975408768,0.549767850681248,0.028996470741398602
731,0.002765266534774681,0.028987013223638978,1.4666767717661213,0.004696011160696279,0.5502032537043549,0.02898701322363898
732,0.002760786383991339,0.02897756591999854,1.4689354345779166,0.004697062880099444,0.5506381015235164,0.028977565919998543
733,0.0027563173018367816,0.028968128819446024,1.4711928541544945,0.004698118774593486,0.5510723947333754,0.028968128819446028
734,0.00275185926314003,0.02895870191096211,1.4734490261443798,0.004699177602637912,0.5515061339279989,0.02895870191096211
735,0.0027474122427864445,0.02894928518353936,1.4757039462228605,0.004700237990346919,0.5519393197008796,0.028949285183539362
736,0.0027429762157175916,0.028939878626182223,1.477957610091852,0.004701301202509052,0.5523719526449384,0.028939878626182226
737,0.0027385511569311158,0.028930482227907037,1.4802100134797616,0.004702368124895052,0.5528040333525256,0.02893048222790704
738,0.002734137041480605,0.028921095977741982,1.482461152141356,0.004703438344091555,0.5532355624154226,0.028921095977741982
739,0.002729733844475465,0.02891171986472711,1.484711021857629,0.004704514683221582,0.553666540424844,0.028911719864727112
740,0.002725341541080784,0.028902353877914295,1.4869596184356693,0.00470559932358418,0.5540969679714389,0.028902353877914295
741,0.0027209601065172084,0.028892998006367226,1.4892069377085309,0.004706686733158545,0.5545268456452929,0.028892998006367226
742,0.0027165895160608093,0.028883652239161443,1.491452975535101,0.0047077764881646705,0.5549561740359293,0.028883652239161447
743,0.002712229745042959,0.028874316565384237,1.4936977277999735,0.004708869970899174,0.5553849537323116,0.028874316565384237
