label,step,T_max,T_mean,overheat_frac,mean_ctrl,cooling_power,TV,lyap_E,decision_loss,alpha,beta,D,sensor_fraction,MI,corr
Adaptive-uncertain VIFD,405,41.62772255962636,29.0075127024389,0.0,0.006908492633461857,0.3855340517678929,0.009622734982220386,3.470739736858177e-05,0.010353856868932844,3.496752000000087,0.200196102736023,0.0003505936801052774,0.205,0.020432303491021455,-0.014353281853508253
Adaptive-uncertain VIFD,410,41.779890999840674,29.032575895628217,0.0,0.006911394592850615,0.3872161045006608,0.009618572430447885,3.4686008601067734e-05,0.010333326881754316,3.496712000000088,0.20020046829905203,0.000350602310373325,0.1961,0.019155672875166854,-0.012669227252221789
Adaptive-uncertain VIFD,415,41.920848751239134,29.056467091618902,0.0,0.006908003817311738,0.38794480205804155,0.009648474944635858,3.470956846230207e-05,0.01037137243948992,3.496672000000089,0.20020482739736736,0.0003506109407419986,0.2068,0.019559311156419713,-0.016615034389125913
Adaptive-uncertain VIFD,420,42.05682296197234,29.07985764200321,0.0,0.006930983220533977,0.3900543749670213,0.009583090154879553,3.478907145151331e-05,0.010275592454023286,3.49663200000009,0.2002092107933496,0.00035061955184009195,0.2001,0.02004246184233648,-0.020844075634134467
Adaptive-uncertain VIFD,425,42.196706804226636,29.103796244475554,0.0,0.006933059141771627,0.3912267075259961,0.009529152296256407,3.470833114336326e-05,0.01014907451065606,3.496592000000091,0.20021361311563848,0.00035062810806744976,0.1968,0.01959084934068534,-0.023074443923656048
Adaptive-uncertain VIFD,430,42.32315279637597,29.12629985859697,0.0,0.0069373988360445235,0.39314419530798134,0.009578478813534255,3.486707681133736e-05,0.010284193035050678,3.4965520000000923,0.20021801761364164,0.00035063665781387226,0.2035,0.01961108473655803,-0.01904138855434051
Adaptive-uncertain VIFD,435,42.463165460250146,29.150318553882382,0.0,0.006962059722202869,0.3960907131831136,0.009625599912313767,3.507822256425042e-05,0.010315831160604381,3.4965120000000933,0.20022244858553587,0.00035064527504708007,0.2054,0.021856971873959918,-0.017151250317521686
Adaptive-uncertain VIFD,440,42.60211830422604,29.174290776601755,0.0,0.006968130452415192,0.3980382321813546,0.009674517515103134,3.515768111070975e-05,0.010372883078231698,3.4964720000000944,0.2002268901749623,0.00035065394642639925,0.1993,0.020678365069101905,-0.014524696245530207
Adaptive-uncertain VIFD,445,42.74747304127873,29.199046071523387,0.0,0.006971006981183164,0.4000491935790722,0.009628523586334741,3.502604645967914e-05,0.010281507678899423,3.4964320000000955,0.200231341826142,0.0003506625974645502,0.2003,0.02379518977340341,-0.009659784761142057
Adaptive-uncertain VIFD,450,42.88617555913888,29.223030250686662,0.0,0.007005000114882464,0.4030768202503071,0.009633765887503181,3.525469598429962e-05,0.010312200168558583,3.4963920000000965,0.2002358320505312,0.0003506712345409874,0.195,0.02427898423054084,-0.012811831867622083
Adaptive-uncertain VIFD,455,43.02153327865846,29.246660226259777,0.0,0.007023414277343056,0.40485579602532956,0.009699905452229585,3.5540905123368584e-05,0.01043623352662602,3.4963520000000976,0.20024033450706963,0.0003506799084103628,0.1955,0.01945073329703294,-0.01784631048328993
Adaptive-uncertain VIFD,460,43.150021147733064,29.269604407764923,0.0,0.007050319358906273,0.4080237203720968,0.009705886076300694,3.575200332147121e-05,0.01041518269838247,3.4963120000000987,0.20024489769415868,0.0003506886125358171,0.2001,0.02161888564021649,-0.01481749404571986
Adaptive-uncertain VIFD,465,43.29654741002858,29.294641852985166,0.0,0.007084276046281485,0.4118513064981994,0.009698345733714319,3.601820916641817e-05,0.01047454400595967,3.4962720000000997,0.20024950939031824,0.0003506973008728034,0.1938,0.023666275236414975,-0.011077585448287726
Adaptive-uncertain VIFD,470,43.42037711575628,29.317200491058472,0.0,0.007094539515010419,0.4130484274972731,0.009645497145836903,3.6119421207761437e-05,0.010486255322059837,3.496232000000101,0.2002541479525509,0.0003507059775302889,0.1991,0.022780877121080744,-0.016747284242353652
Adaptive-uncertain VIFD,475,43.55868789866549,29.341436663675005,0.0,0.007113442453842086,0.4154667319448879,0.009700020966070031,3.6317088038349185e-05,0.010591325499704986,3.496192000000102,0.20025880379151145,0.00035071466354723015,0.1977,0.021743664092809836,-0.01678245249659534
Adaptive-uncertain VIFD,480,43.69744104831398,29.365832037261892,0.0,0.007142239157350943,0.4187677151068882,0.009711326447443285,3.6469743739540196e-05,0.010592828295316287,3.496152000000103,0.2002635025965592,0.00035072336983483994,0.1999,0.019544568545060197,-0.014875363253489926
Adaptive-uncertain VIFD,485,43.829191579654875,29.389604342948132,0.0,0.007131846624112221,0.4197161981839615,0.009712360994074725,3.6403836339953404e-05,0.010537227821880109,3.496112000000104,0.20026820792523356,0.0003507320770009328,0.2009,0.016903524353896315,-0.013078520708031607
Adaptive-uncertain VIFD,490,43.96817932829536,29.414201101673285,0.0,0.00712026697248957,0.4204690755029671,0.009768416783918907,3.646939797288809e-05,0.010712842507428566,3.496072000000105,0.20027289496983278,0.00035074082463754563,0.2033,0.01901486541687642,-0.012270065626502732
Adaptive-uncertain VIFD,495,44.0943950028669,29.437443037756406,0.0,0.007120300357019057,0.42245689879444726,0.00976380159824955,3.644890282667308e-05,0.010680482028494968,3.496032000000106,0.20027757543975908,0.000350749592749339,0.201,0.01809215699542592,-0.00756267751785411
Adaptive-uncertain VIFD,500,44.223397985914225,29.461067006614293,0.0,0.007094394909425714,0.42267592228937567,0.009732408994790186,3.625540704800443e-05,0.010613783226391834,3.4959920000001072,0.20028222901666798,0.00035075834389942316,0.1977,0.019402364087111608,-0.004061015173454457
Adaptive-uncertain VIFD,505,44.345374396002065,29.483806502714963,0.0,0.007095201202674107,0.42400632389453113,0.009705142547315252,3.626629839279295e-05,0.010557241934865472,3.4959520000001083,0.20028686804612716,0.0003507670279875643,0.1981,0.01898241333919967,-0.004178425077570423
Adaptive-uncertain VIFD,510,44.48488252079041,29.5085403448514,0.0,0.007130555253262751,0.42795798748209163,0.009654490593469614,3.643390274221499e-05,0.010422296734417441,3.4959120000001094,0.2002915468242048,0.0003507757102488948,0.1983,0.020074152638640222,-0.0005018076419676201
Adaptive-uncertain VIFD,515,44.60987291711915,29.53185076448187,0.0,0.007144093949881733,0.4295341731851211,0.009716754457135275,3.664767442748028e-05,0.010545367829280006,3.4958720000001104,0.20029625756148953,0.0003507844036966869,0.2001,0.018449164720420026,-0.005053142075314287
Adaptive-uncertain VIFD,520,44.7356457818163,29.555224931697182,0.0,0.007163277303007544,0.4312093199406358,0.009715041087887465,3.6778536647076894e-05,0.010576176681448494,3.4958320000001115,0.2003009917435486,0.0003507931189924836,0.2025,0.020356540774671337,-0.010926987480124157
Adaptive-uncertain VIFD,525,44.8416889135702,29.57644940695561,0.0,0.007162476438887871,0.4331571267671551,0.009779528215237403,3.68508253164903e-05,0.010679263316649971,3.4957920000001126,0.200305730471782,0.0003508018706927197,0.2067,0.022062738246824514,-0.0052624667197749345
Adaptive-uncertain VIFD,530,44.974098756204235,29.600741541218454,0.0,0.007165695658793781,0.43450400052868143,0.00974792430369394,3.681173329238065e-05,0.010624740129687667,3.4957520000001137,0.2003104740560984,0.00035081061243820395,0.2033,0.022501704221523013,-0.007082195573683063
Adaptive-uncertain VIFD,535,45.09008952851581,29.623192575528858,0.0004,0.007158441291761986,0.43592478275666335,0.009676137067784148,3.652715023655019e-05,0.010431245824800803,3.4957120006977966,0.20031521846771635,0.0003508192962027658,0.2039,0.020541754374406487,-0.002891554639655483
Adaptive-uncertain VIFD,540,45.211549185090455,29.646204201357243,0.0009,0.007138032509011878,0.4358470557656311,0.009707402038624958,3.640493545610534e-05,0.010518565869625166,3.4956720056004187,0.20031992251204425,0.00035082797759573576,0.2061,0.021085367595935305,-0.004045827961404591
Adaptive-uncertain VIFD,545,45.338509749698765,29.670050791835767,0.0013,0.007133256540085388,0.436723496808457,0.009722766798721827,3.642623175491471e-05,0.010616535380284446,3.4956320196503596,0.20032462437566356,0.00035083668980349496,0.2003,0.02241868197043419,-0.005127685005481767
Adaptive-uncertain VIFD,550,45.4528739611849,29.692593899275774,0.0017,0.007081857030950947,0.4346993219413431,0.00972928498143078,3.6117504545444215e-05,0.010734110214697565,3.495592046808356,0.20032926928446299,0.0003508454293173814,0.2073,0.021190646428547733,-0.006517871878645011
Adaptive-uncertain VIFD,555,45.56974287373667,29.715326208293206,0.0023,0.00708532042554193,0.4365371750402246,0.00973185053475069,3.61641238968527e-05,0.010807298969849452,3.495552090084199,0.20033390573519685,0.00035085417847922885,0.2015,0.021887305097720293,-0.003695195207969111
Adaptive-uncertain VIFD,560,45.69483283967456,29.73912235569813,0.0027,0.007081258616179088,0.43725360599915236,0.009682431610506866,3.6075950370593335e-05,0.010930274849849505,3.4955121550607573,0.2003385340041802,0.00035086289544084773,0.2006,0.02269860424167928,-0.00654428643995024
Adaptive-uncertain VIFD,565,45.820244952169055,29.762924189285947,0.0031,0.007091499273220698,0.43987279779942867,0.009645721497265902,3.610085157993608e-05,0.011147883526171553,3.495472248290886,0.2003431622560699,0.000350871559268237,0.2005,0.01914859840771171,-0.002031346375301732
Adaptive-uncertain VIFD,570,45.9346883470497,29.785474612735143,0.0035,0.007081578803603844,0.44030754759140966,0.009675973046058065,3.614562471872692e-05,0.011598365855974747,3.4954323692549805,0.2003477976849806,0.00035088025373767164,0.1994,0.02023867130653141,-0.003336549864640895
Adaptive-uncertain VIFD,575,46.050667448393405,29.808172814136924,0.004,0.00706529478329929,0.44035566769664963,0.009693803342460616,3.6079884214756154e-05,0.012115212243162352,3.495392522881225,0.2003524011946806,0.00035088893057297734,0.2046,0.018955464985850934,-0.005065661499454544
Adaptive-uncertain VIFD,580,46.17210068756767,29.8315254384092,0.0045,0.007080813332838476,0.44276870127118545,0.009722889343753496,3.61906300254023e-05,0.012696626195594822,3.49535271438161,0.20035702363623534,0.000350897616951548,0.2012,0.021448229818644932,-0.0038706396282114663
Adaptive-uncertain VIFD,585,46.290252038529495,29.854607245598373,0.0049,0.007071437434394817,0.44311530738982713,0.009664112148447906,3.594594280779303e-05,0.013260343287656382,3.4953129476349494,0.20036163405818744,0.00035090631565562035,0.2006,0.022798527111227998,-0.006422939864365913
Adaptive-uncertain VIFD,590,46.410601542771545,29.87800042143673,0.0052,0.007070184546207334,0.44425563553413683,0.009676590483650648,3.6037763539584797e-05,0.014102197055801265,3.4952732288053707,0.20036624092216943,0.00035091499273874664,0.1963,0.022087527233946413,-0.007417000341040156
Adaptive-uncertain VIFD,595,46.52404904800474,29.900626907350023,0.0057,0.007100417452230235,0.44762404535947753,0.00971294614502008,3.625977993202341e-05,0.015078998745662923,3.4952335596693294,0.2003708682807113,0.0003509236958851028,0.1951,0.02421772774687088,-0.006541050608126247
Adaptive-uncertain VIFD,600,46.65870190141396,29.925547458815714,0.0063,0.007110719805863127,0.4496212085922139,0.009697545935715948,3.622173523306724e-05,0.016309164543456576,3.4951939455139884,0.20037554241645666,0.00035093241580702594,0.2046,0.023275078889097054,-0.006478681532674878
Adaptive-uncertain VIFD,605,46.7829555947978,29.94931505944135,0.0065,0.0071132724649255455,0.45100883854749807,0.009733224145352168,3.685514899355848e-05,0.01773416531837184,3.495154393491065,0.20038021742948617,0.0003509411215952102,0.2036,0.022461573166449797,-0.0072756186133088
Adaptive-uncertain VIFD,610,46.90353037224171,29.972761800660287,0.0071,0.007087654653926555,0.45084343149037104,0.009694729943421552,3.60262836774601e-05,0.01907858609231129,3.4951149060995284,0.2003848583541148,0.0003509498252526805,0.1993,0.0217622579882348,-0.006613363187159587
Adaptive-uncertain VIFD,615,47.02234169474076,29.99604269660096,0.0075,0.007097888446229601,0.4532323573276368,0.009728917311019915,3.644118226619477e-05,0.020827181468632074,3.495075482398399,0.2003895011231254,0.00035095853951368087,0.2014,0.018620165150498497,-0.0035449278097801525
Adaptive-uncertain VIFD,620,47.132344444745634,30.018414268872036,0.0079,0.007111165488560477,0.4559632686789937,0.009750000472664277,3.767213201058616e-05,0.022629480818663526,3.495036125585695,0.20039416218730008,0.00035096730146711466,0.2005,0.019359381113374388,0.0003063460268549184
Adaptive-uncertain VIFD,625,47.24208568147251,30.040751269514054,0.0082,0.007128082359744833,0.4579687315593771,0.009655123330578627,3.725177329006561e-05,0.024455801368715373,3.494996835489966,0.2003988316221827,0.00035097600576692613,0.1987,0.023905095878679554,-0.0019742117808562243
Adaptive-uncertain VIFD,630,47.36282296130361,30.064293328861176,0.0087,0.0071175888443036,0.45750755595466797,0.009685634105032547,3.7325020339867844e-05,0.026749763473970355,3.4949576223514778,0.20040351439525952,0.0003509846812325676,0.2014,0.025595433591171626,-0.00935598004956713
Adaptive-uncertain VIFD,635,47.4925271343608,30.088727958069043,0.0094,0.007126877160959918,0.4603290538140711,0.009750408016181007,3.7512281011760075e-05,0.029572637491105357,3.4949184922889907,0.20040819256395842,0.00035099342178630935,0.2037,0.022714936268015126,-0.0036392856908947775
Adaptive-uncertain VIFD,640,47.6080732369197,30.111750510326658,0.0095,0.007126666140951137,0.4618263391865747,0.009726345240146908,3.748887999918631e-05,0.03202573111108951,3.4948794511990138,0.20041288563556173,0.00035100216862431395,0.2041,0.02323454318907222,-0.002950277288740286
Adaptive-uncertain VIFD,645,47.730491662769104,30.1355511153112,0.0099,0.007125481530601492,0.46296310276808755,0.009800497752108431,3.992497376931398e-05,0.03524336501354456,3.4948404939399507,0.20041756759343496,0.0003510109494769169,0.1965,0.023672118884476456,-0.003341190525792025
Adaptive-uncertain VIFD,650,47.851075392874556,30.15923971467949,0.0106,0.00713691112028032,0.466323884826122,0.009782319327523582,4.031152823850617e-05,0.038462618927221234,3.494801633030925,0.2004222784373187,0.00035101974483438985,0.2018,0.019387621184250754,0.004442578749491469
Adaptive-uncertain VIFD,655,47.972585579991325,30.1830523751067,0.0108,0.007157405115517328,0.46964288512905666,0.009808969821891961,3.945523610576612e-05,0.04212385775086813,3.4947628674642517,0.20042701217869174,0.0003510285263763869,0.2036,0.022729752232849405,0.008365518073270939
Adaptive-uncertain VIFD,660,48.07656475163825,30.204970721418096,0.0111,0.007142019199745152,0.4694798754969753,0.009885142837773479,4.197324441375577e-05,0.04553479107241115,3.4947241896557926,0.20043173304884598,0.00035103736114889275,0.1977,0.023062071568207384,0.0058230361406109545
Adaptive-uncertain VIFD,665,48.18465207984237,30.22733279145904,0.0115,0.007104019411481691,0.468230264630739,0.009825068764297886,4.5987964796970585e-05,0.04916718200944918,3.4946856020556196,0.20043640480549813,0.00035104621311302705,0.1985,0.02500433630255717,0.00558579551573707
Adaptive-uncertain VIFD,670,48.29946608204932,30.250498182108295,0.012,0.0071131231572791566,0.4707265527327422,0.009830712342026688,4.590773033476947e-05,0.05331736481286048,3.4946471127019088,0.2004410653370776,0.0003510550305037462,0.2076,0.02250937459450448,0.009265325575454819
Adaptive-uncertain VIFD,675,48.41016253751068,30.273310993170128,0.0126,0.007113225830767742,0.4722394302186198,0.009831003538766248,4.7312776926326696e-05,0.057588771664914565,3.494608725793893,0.20044573295845758,0.0003510638578684515,0.2006,0.02288757626224893,0.01045864099228636
Adaptive-uncertain VIFD,680,48.52029842259804,30.29621868509663,0.0129,0.007126505652800574,0.47487242433944465,0.009865480783239044,4.213468317831237e-05,0.06218740392238632,3.4945704453445985,0.2004504105961709,0.0003510726945253744,0.2008,0.02462406052170214,0.012889682694057887
Adaptive-uncertain VIFD,685,48.63027254032498,30.319171898854652,0.0133,0.007140591799383872,0.47832498182735955,0.009826212820025337,4.766173625186001e-05,0.06687290497054424,3.4945322700964647,0.20045511330607765,0.00035108154030168734,0.2017,0.024428764395767893,0.0205034078406029
Adaptive-uncertain VIFD,690,48.737541164370434,30.34192260096366,0.0135,0.007124364383028878,0.47942055544152556,0.009828430847197355,4.2989666119770696e-05,0.07186114217329731,3.4944942040566036,0.20045981537405508,0.00035109037908159465,0.2031,0.02786842252715765,0.025700760415566657
Adaptive-uncertain VIFD,695,48.84643652663015,30.36489967159677,0.0139,0.007149689257774828,0.4830769746718779,0.009854288868454847,5.224937458212825e-05,0.07719078545308486,3.494456252870879,0.20046450521949688,0.00035109923332505986,0.2015,0.02924843087520497,0.029306695324378153
Adaptive-uncertain VIFD,700,48.96034713711531,30.38853147594941,0.0142,0.007157305781203127,0.4860170220562303,0.00981493169328802,6.21849258907704e-05,0.08314911239640016,3.494418425000762,0.2004692285482251,0.0003511080690279695,0.1944,0.030695246165816127,0.03531434155188907
Adaptive-uncertain VIFD,705,49.0657894374477,30.411278535783325,0.0148,0.007176213961199423,0.48989127540796507,0.009821093481533576,5.553117933676827e-05,0.08896963718913109,3.494380713292567,0.20047397972338538,0.0003511169002026986,0.1974,0.029864080500394317,0.04276435997161865
Adaptive-uncertain VIFD,710,49.15692785977285,30.432583189968117,0.015,0.00719804125462122,0.4927108789998426,0.009809117342912697,5.988198273475812e-05,0.094382832385239,3.4943431114432917,0.20047875695870745,0.00035112573885330616,0.1978,0.030634395213291872,0.0430909481743525
Adaptive-uncertain VIFD,715,49.2518364648897,30.454235083839286,0.0154,0.007193991143094263,0.49516191291198164,0.009747377952517554,5.9959932574959604e-05,0.1000926468682798,3.494305621027486,0.2004835457654037,0.0003511345308695611,0.2018,0.03183777056648861,0.051468949913667024
Adaptive-uncertain VIFD,720,49.36419427842744,30.477834332361002,0.0159,0.007180716223615901,0.49608827702429525,0.00974091456845172,6.622787589501788e-05,0.10720094186232003,3.4942682547118977,0.20048833399806495,0.00035114328686141206,0.2019,0.03739746232475688,0.05386651105377359
Adaptive-uncertain VIFD,725,49.46137995136634,30.49987940206117,0.0166,0.007206102260997866,0.49897915043548063,0.009734895217313876,6.090860747011472e-05,0.11375514311945212,3.4942310115783415,0.20049312152086085,0.0003511520282650314,0.2015,0.03669532766678873,0.05274447352967059
Adaptive-uncertain VIFD,730,49.56467175793673,30.5227381744156,0.0171,0.0071828573482906844,0.4994785573092533,0.009730913160604898,6.187268886310338e-05,0.12093389605787777,3.494193896134626,0.2004979108447125,0.00035116077034471726,0.1942,0.037944145832883275,0.05687805413763802
Adaptive-uncertain VIFD,735,49.6526905894649,30.54405207687041,0.0179,0.00718210260097203,0.5035833987585501,0.009781623170365041,7.316567602671876e-05,0.1275486525706223,3.494156907220824,0.20050268737926702,0.0003511695176938105,0.1978,0.03913071152658293,0.07275812184597544
Adaptive-uncertain VIFD,740,49.744550015616,30.565825047793215,0.0184,0.007212848081731461,0.5088397647608222,0.009801340883084887,7.277434362206761e-05,0.13470363389831883,3.494120042062401,0.20050748972975524,0.0003511783232164016,0.194,0.04113287023658522,0.0826065471945147
Adaptive-uncertain VIFD,745,49.85223099895978,30.58942784668391,0.0194,0.007222987420021522,0.5110734333421164,0.009862555675399322,6.719979202671398e-05,0.1433523361542202,3.494083330156623,0.2005123120431806,0.0003511871369662263,0.2017,0.040768570951384045,0.08273492311214378
Adaptive-uncertain VIFD,750,49.95965552064604,30.613049521808968,0.0199,0.0072262078984233055,0.5122455624031325,0.009838015376173927,6.0894312939453874e-05,0.15230537989819037,3.4940467661892765,0.20051714991467856,0.0003511960020336042,0.2026,0.03948097204742431,0.0800993803198498
Adaptive-uncertain VIFD,755,50.06507367138528,30.636493589344386,0.0206,0.0072566988616285175,0.516336806645677,0.00989730404639036,7.838593412323076e-05,0.16172372940877985,3.4940103654114525,0.2005220289175589,0.0003512048974236186,0.1961,0.04062562820064099,0.08223376355118693
Adaptive-uncertain VIFD,760,50.15923282422784,30.658837431007345,0.0213,0.007288231722216745,0.5209986010167782,0.009920597413305941,8.306480862083133e-05,0.17051118246084596,3.493974123170699,0.2005269448523445,0.0003512138167776024,0.2052,0.04186098697057847,0.08779204370741135
Adaptive-uncertain VIFD,765,50.26362641293296,30.682452474657534,0.022,0.007301059072873314,0.5236732226804212,0.009912845421397963,8.72279975877525e-05,0.18044749214326178,3.49393804319585,0.20053188998456076,0.00035122273202932924,0.2085,0.042855679154322625,0.08953306722505619
Adaptive-uncertain VIFD,770,50.350934719905695,30.704138154590783,0.0228,0.007316768007640977,0.5276578374898269,0.009936250487358422,6.136184459886907e-05,0.18934411114988692,3.4939021277505415,0.20053686486980438,0.0003512316754264613,0.1985,0.04521487416868052,0.09683922883272818
Adaptive-uncertain VIFD,775,50.44308795383076,30.72620371704018,0.0235,0.007340392307790243,0.5322733927360964,0.009957979877999564,0.00010380389678329131,0.19894511850572116,3.4938663650461477,0.20054185870257094,0.00035124062990864196,0.2003,0.0471688797790802,0.10392691167575847
Adaptive-uncertain VIFD,780,50.538457551705186,30.74875185739462,0.024,0.007368430285315809,0.5370987668088344,0.009980225730555545,0.0001099243106497155,0.20914030425888314,3.49383077635565,0.2005468952686076,0.000351249588463624,0.1974,0.049327805297584584,0.11051670607955406
Adaptive-uncertain VIFD,785,50.63898961783825,30.771922126190788,0.025,0.007370181825445462,0.541615705884743,0.009923263275099459,0.00011985359303575472,0.22004734496745543,3.493795365660174,0.20055195773703288,0.0003512585493151252,0.2023,0.05011119126167532,0.12528592444584288
Adaptive-uncertain VIFD,790,50.724385328910344,30.793465001784202,0.0255,0.007391244795981842,0.5465993748844321,0.009856534063936443,9.721252119046671e-05,0.22996509620699646,3.493760129576701,0.20055703250856793,0.00035126742172527926,0.2044,0.052005492966319705,0.13522945612969708
Adaptive-uncertain VIFD,795,50.820058515044586,30.81645790356972,0.0264,0.0073961360082916375,0.5496435380637855,0.009837359370725227,0.00010180175191869664,0.24143411606677295,3.493725076504993,0.2005621145476346,0.00035127626711398515,0.2047,0.05549235193291002,0.14062316642253883
Adaptive-uncertain VIFD,800,50.90785106652963,30.83864267877479,0.0269,0.007427725637557139,0.5558278304530452,0.009856075810263909,9.929886296648653e-05,0.25271768627308233,3.4936902073814204,0.2005672409701849,0.0003512851246425652,0.2005,0.06031250361547959,0.1513240476744487
Adaptive-uncertain VIFD,805,50.99449221652413,30.86074050594785,0.0275,0.007426263642235611,0.559062737765761,0.009866231717164428,0.00010193068596449253,0.264095176564411,3.493655524492594,0.2005723667383703,0.00035129397242469765,0.2018,0.06089433386844651,0.15916737627147584
Adaptive-uncertain VIFD,810,51.09213689885609,30.88409284164093,0.0282,0.007473235026505348,0.5654255452032949,0.009863783812189249,0.00011441406666624936,0.277348304356113,3.493621031645026,0.20057755541787406,0.00035130282620752867,0.191,0.06292914060437077,0.1641336663575939
Adaptive-uncertain VIFD,815,51.16859073443719,30.90530992011246,0.0287,0.007452529460244047,0.5672644662729149,0.00993732973051364,0.0001245056532174941,0.2885898341464997,3.4935867297411503,0.20058275021863384,0.00035131173520421146,0.2033,0.0664928121831736,0.17076077639437007
Adaptive-uncertain VIFD,820,51.24809204152846,30.926922684397535,0.0295,0.007448175007495678,0.570926887708053,0.009898002799773892,0.00011499931859740848,0.30034189568068337,3.4935526063957063,0.2005879300950035,0.0003513206422174036,0.2034,0.07163567876639992,0.18055500114117595
Adaptive-uncertain VIFD,825,51.33621666014427,30.94961089826728,0.0299,0.007494128538264593,0.578466458900006,0.009839408972139713,0.00012078509388278546,0.31358153567130703,3.4935186743881266,0.20059312636194992,0.0003513295267694525,0.2007,0.07022283699696247,0.19171888767987344
Adaptive-uncertain VIFD,830,51.440243339522254,30.974135306776837,0.0307,0.00751237944169511,0.5837424822159384,0.009895276096381508,0.00013843836624651953,0.32970560954155304,3.4934849704635162,0.20059837616496373,0.0003513383946425198,0.2022,0.0732867642009296,0.1993348306706257
Adaptive-uncertain VIFD,835,51.52171079768545,30.99605388678108,0.0312,0.007541527971074504,0.5896752452498742,0.009868956084878464,0.00012575422654923453,0.34286764462925234,3.4934514889259343,0.20060368059565614,0.00035134727742075375,0.1989,0.07591751427749871,0.2074329990997469
Adaptive-uncertain VIFD,840,51.60335593784795,31.018119638929377,0.032,0.007540731838960365,0.5937188805404701,0.009890115550035791,0.0001452681036763977,0.35649368773166934,3.493418211477898,0.2006089860738319,0.00035135615954845126,0.2003,0.07637226902716374,0.21604167613942965
Adaptive-uncertain VIFD,845,51.67297012139627,31.038969981705055,0.0324,0.0075818581588839905,0.6000121100576882,0.009989763242806139,0.0001326544661115686,0.3689933327285844,3.49338511491741,0.20061434466952024,0.00035136509329024344,0.1974,0.07766500188106408,0.22143506230254417
Adaptive-uncertain VIFD,850,51.752289864857175,31.06099877780293,0.0334,0.007608494447486243,0.6066709543258741,0.009963388391087142,0.00018690113176829547,0.3832016167180012,3.493352230614367,0.20061974668050356,0.0003513740880643926,0.2016,0.08062822915480411,0.23206947299939995
Adaptive-uncertain VIFD,855,51.82101407790239,31.082012406604218,0.034,0.007639230885925761,0.6129989046950627,0.009999463092983642,0.00015678257064758133,0.3965359706065276,3.493319542704857,0.20062517671246294,0.000351383084056088,0.1991,0.08092301645555361,0.23994500379937247
Adaptive-uncertain VIFD,860,51.89747705327047,31.103919320986478,0.0351,0.0076555730092509496,0.6180903407960331,0.010064125617796866,0.0001674602683290888,0.4114566182246352,3.4932870612261957,0.20063067706361326,0.00035139210939289406,0.203,0.08336596664070459,0.2454539253292719
Adaptive-uncertain VIFD,865,51.96828363691704,31.125326069819245,0.0356,0.007678797181803663,0.6243145960145035,0.010036959603699977,0.0001435377380665706,0.42585057785671154,3.493254782972499,0.2006361828149694,0.00035140114430456417,0.1977,0.08478875469835173,0.2540598552540916
Adaptive-uncertain VIFD,870,52.03873463240703,31.14664898744635,0.0359,0.007709580816110511,0.6321119409880863,0.009945894681274622,0.00015845256010047848,0.4403354408570575,3.493222731588132,0.20064172197448202,0.0003514101076615945,0.1918,0.08516159196615444,0.26651828519350435
Adaptive-uncertain VIFD,875,52.11047403234206,31.16822591748276,0.0365,0.007732696505967361,0.6383117515321094,0.009961430492169066,0.00016263849112307295,0.4555796267979209,3.4931908756399457,0.20064731824890208,0.0003514190629188036,0.1975,0.08632987390233038,0.2744521537431914
Adaptive-uncertain VIFD,880,52.195404387345306,31.191264686825562,0.037,0.0077800800947285505,0.6459489486047176,0.010000711513011542,0.0001747806554683967,0.4735300389912519,3.4931592576282666,0.20065294881720702,0.0003514280682657312,0.1986,0.08707578907852014,0.2787045261083654
Adaptive-uncertain VIFD,885,52.26335303168202,31.212509932955758,0.0375,0.007818166755752254,0.6542453934301494,0.009935704295043844,0.00017929840572729227,0.4887101449934501,3.493127873413725,0.20065865577015882,0.00035143703139134424,0.2094,0.09100615464914452,0.29001170725835185
Adaptive-uncertain VIFD,890,52.325517635500155,31.233249603546447,0.0381,0.007848229957063463,0.6608694191375073,0.00993992292811642,0.00018182445837415027,0.5034449654284057,3.493096691330836,0.20066441785474362,0.00035144598684535216,0.1929,0.09451398810313139,0.29547298789243676
Adaptive-uncertain VIFD,895,52.40128218690416,31.25565285282611,0.0386,0.007866048049553494,0.6678194533093957,0.009903365261801841,0.00018959472650714604,0.5212813548093408,3.4930657413681607,0.20067020279695263,0.00035145492357077076,0.1966,0.09454803347960032,0.3048185327431097
Adaptive-uncertain VIFD,900,52.45767882109614,31.276032191881736,0.0394,0.007867899769107378,0.6728923652403263,0.009921112030289647,0.0001699721296595982,0.5358148609496104,3.493035011839294,0.20067600508775105,0.00035146384625990606,0.2052,0.09617515662209081,0.31175229307358854
Adaptive-uncertain VIFD,905,52.5120044042665,31.296147286678274,0.0397,0.007888517441087978,0.6799255428508352,0.009918147701807664,0.0001921132288698863,0.5502736160546702,3.493004473798352,0.20068183778280244,0.00035147275228312287,0.1996,0.09830981630386756,0.32084782187556365
Adaptive-uncertain VIFD,910,52.57961413353905,31.317824222545948,0.0404,0.007902629594041543,0.6858432355073893,0.009933197500451314,0.00016790427322598914,0.5677208131870704,3.492974150431062,0.2006876873471265,0.00035148166240809507,0.2027,0.09839950081598942,0.32557886656799123
